demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price,time_slot_sin,time_slot_cos,day_of_week_sin,day_of_week_cos
106.0,20,6,0.32,97.73,0.72,1.18,415.3427702064658,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
45.0,20,3,1.07,118.11,0.77,0.27,238.9588751719827,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
60.0,20,2,0.04,119.92,1.05,0.41000000000000003,127.36768570109368,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
75.0,4,2,0.75,84.57,0.85,0.55,264.62628920905047,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434
70.0,0,8,1.42,119.92,1.0,1.17,276.3447438581461,0.0,1.0,0.7818314824680296,0.6234898018587337
54.0,27,2,1.24,119.92,0.73,0.5,178.72152407778978,-0.22252093395631464,0.9749279121818235,0.9749279121818236,-0.22252093395631434
75.0,0,3,0.18,116.14,0.73,0.91,333.8515204393862,0.0,1.0,0.43388373911755823,-0.900968867902419
120.0,4,5,1.14,114.57,0.65,0.61,370.9111303836938,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146
72.0,1,4,0.7994440767703508,131.45,1.07,0.28,304.9287948834704,0.2225209339563144,0.9749279121818236,-0.433883739117558,-0.9009688679024191
38.0,19,0,0.67,116.97,0.6,0.37,184.33969940739345,-0.900968867902419,-0.4338837391175583,0.0,1.0
63.5,5,7,0.84,87.52,1.23,0.18,147.30458360978758,0.9009688679024191,0.4338837391175582,-2.4492935982947064e-16,1.0
89.0,16,5,0.79,181.39,1.21,0.83,400.4357474599879,-0.433883739117558,-0.9009688679024191,-0.9749279121818236,-0.2225209339563146
127.0,10,3,0.79,86.35,0.88,0.46,334.6548499828088,0.7818314824680299,-0.6234898018587335,0.43388373911755823,-0.900968867902419
16.0,8,6,0.53,86.31,0.9955188679245284,0.84,158.10329507931576,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334
58.0,2,0,0.07,119.92,1.24,0.32,75.82235979714054,0.4338837391175581,0.9009688679024191,0.0,1.0
100.0,14,5,0.28,119.92,1.35,0.06,374.9812336538667,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
70.0,10,3,0.23,119.92,0.78,0.51,246.58682206635487,0.7818314824680299,-0.6234898018587335,0.43388373911755823,-0.900968867902419
69.5,20,1,0.39,61.37,0.8,0.08,123.45576884470556,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
69.0,5,1,1.04,162.59,0.98,0.51,284.3487240215222,0.9009688679024191,0.4338837391175582,0.7818314824680298,0.6234898018587336
50.0,17,1,0.12,122.99,1.3,0.865,313.9941834976022,-0.6234898018587338,-0.7818314824680296,0.7818314824680298,0.6234898018587336
80.0,24,5,1.43,33.72,0.67,1.22,232.87766649685864,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146
110.0,27,8,1.46,121.14,0.66,0.55,319.1294252208699,-0.22252093395631464,0.9749279121818235,0.7818314824680296,0.6234898018587337
26.0,2,0,0.7994440767703508,109.08,0.6,0.76,201.4930109339369,0.4338837391175581,0.9009688679024191,0.0,1.0
72.5,22,0,1.09,48.31,0.96,0.5,57.385802692599306,-0.9749279121818238,0.22252093395631334,0.0,1.0
119.0,18,1,0.83,85.61,1.18,0.24,414.51357912502345,-0.7818314824680297,-0.6234898018587337,0.7818314824680298,0.6234898018587336
111.0,13,3,0.7994440767703508,72.61,0.62,0.52,389.5221575733179,0.2225209339563141,-0.9749279121818237,0.43388373911755823,-0.900968867902419
55.5,13,6,1.36,32.71,0.86,0.05,87.62308932224968,0.2225209339563141,-0.9749279121818237,-0.7818314824680299,0.6234898018587334
0.0,9,8,1.45,56.34,0.99,0.44999999999999996,68.80894474026756,0.9009688679024191,-0.43388373911755806,0.7818314824680296,0.6234898018587337
66.0,20,0,0.03,137.4,1.24,0.85,344.4105034123754,-0.9749279121818236,-0.2225209339563146,0.0,1.0
49.0,5,4,0.56,197.53,1.03,0.31,226.2792052302121,0.9009688679024191,0.4338837391175582,-0.433883739117558,-0.9009688679024191
32.0,21,2,0.7994440767703508,91.95,1.47,0.322,220.08852798873085,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
46.0,18,3,0.7994440767703508,81.68,1.37,0.334,234.06251953462623,-0.7818314824680297,-0.6234898018587337,0.43388373911755823,-0.900968867902419
122.0,16,8,0.7994440767703508,119.92,0.82,0.346,438.058057784906,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337
16.0,27,7,0.14,200.27,0.9,0.358,212.15236130076497,-0.22252093395631464,0.9749279121818235,-2.4492935982947064e-16,1.0
96.0,22,1,0.7994440767703508,134.95,0.9955188679245284,0.37,346.3922322768724,-0.9749279121818238,0.22252093395631334,0.7818314824680298,0.6234898018587336
115.0,27,1,0.11,174.2,0.63,0.27,378.6368600060781,-0.22252093395631464,0.9749279121818235,0.7818314824680298,0.6234898018587336
124.0,26,2,0.89,23.57,1.01,0.17,380.8943020427674,-0.4338837391175575,0.9009688679024194,0.9749279121818236,-0.22252093395631434
83.0,20,5,0.7994440767703508,97.84,0.97,0.02,154.16299034435306,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
42.0,13,2,0.99,108.35,0.76,1.05,174.89870393432173,0.2225209339563141,-0.9749279121818237,0.9749279121818236,-0.22252093395631434
124.0,20,7,0.61,98.44,0.76,0.64,381.63159661743936,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
125.0,13,0,0.7994440767703508,210.84,1.11,0.31,444.448570888905,0.2225209339563141,-0.9749279121818237,0.0,1.0
31.0,6,6,0.09,142.58,0.6,0.01,218.55658385473285,0.9749279121818236,0.22252093395631445,-0.7818314824680299,0.6234898018587334
61.5,20,6,0.02,122.39,0.95,0.25,332.24618710120114,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
92.0,21,5,0.7,30.05,1.37,0.88,332.62245937648146,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
128.0,23,8,1.11,109.27,0.91,0.62,380.789097762174,-0.9009688679024193,0.43388373911755795,0.7818314824680296,0.6234898018587337
87.0,20,6,1.08,105.44,0.55,0.66,279.580914085697,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
32.0,9,8,0.59,76.74,0.83,1.1,242.6140097301644,0.9009688679024191,-0.43388373911755806,0.7818314824680296,0.6234898018587337
100.0,15,8,0.32,124.11,1.12,0.2,413.1843432394626,-0.22252093395631384,-0.9749279121818237,0.7818314824680296,0.6234898018587337
52.0,3,6,0.46,120.34,1.46,0.3,454.9391735823772,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
4.0,7,8,0.3,163.61,0.87,1.17,190.0930401962456,1.0,6.123233995736766e-17,0.7818314824680296,0.6234898018587337
52.0,20,2,1.19,94.73,0.51,0.65,217.277052020098,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
27.0,2,2,0.7994440767703508,136.27,1.35,0.825,207.0603109454497,0.4338837391175581,0.9009688679024191,0.9749279121818236,-0.22252093395631434
2.0,11,8,0.07,75.41,1.49,1.0,248.1715395676336,0.6234898018587339,-0.7818314824680295,0.7818314824680296,0.6234898018587337
37.5,12,8,0.13,87.22,0.73,0.34,417.2689180952427,0.43388373911755823,-0.900968867902419,0.7818314824680296,0.6234898018587337
73.0,26,0,0.06,111.35,1.16,1.19,316.85423093292684,-0.4338837391175575,0.9009688679024194,0.0,1.0
85.5,25,7,0.62,140.99,0.6,0.31,114.87039840316828,-0.6234898018587337,0.7818314824680297,-2.4492935982947064e-16,1.0
98.0,20,2,0.7994440767703508,116.4,0.6,0.475,367.9562690411049,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
101.0,20,1,1.25,200.14,0.54,0.64,370.5766792136404,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
69.0,20,6,0.07,118.9,1.12,1.25,375.2276511200623,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
48.66666666666667,23,5,0.18,167.9,0.75,0.64,411.9321928646078,-0.9009688679024193,0.43388373911755795,-0.9749279121818236,-0.2225209339563146
28.333333333333336,0,7,1.52,139.93,1.33,0.22,160.2571125979309,0.0,1.0,-2.4492935982947064e-16,1.0
8.0,23,2,0.81,119.92,1.33,0.36,222.93682236399613,-0.9009688679024193,0.43388373911755795,0.9749279121818236,-0.22252093395631434
30.666666666666668,4,4,0.7994440767703508,119.92,0.95,0.91,137.349912795132,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191
53.333333333333336,21,6,0.85,107.71,0.54,0.8,81.175943802278,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
76.0,20,4,1.27,93.94,1.05,0.25,324.22591960878003,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
69.0,14,1,1.04,119.92,1.43,0.635,162.41294290581854,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
62.0,0,6,0.7994440767703508,80.94,1.2,1.02,305.1041205810216,0.0,1.0,-0.7818314824680299,0.6234898018587334
48.0,1,5,0.52,27.95,1.37,0.875,217.73910554159968,0.2225209339563144,0.9749279121818236,-0.9749279121818236,-0.2225209339563146
44.333333333333336,12,1,0.54,119.92,1.25,0.73,419.852910021034,0.43388373911755823,-0.900968867902419,0.7818314824680298,0.6234898018587336
40.666666666666664,2,5,1.59,164.17,0.81,0.45,131.29323260777926,0.4338837391175581,0.9009688679024191,-0.9749279121818236,-0.2225209339563146
37.0,11,6,0.47,149.16,0.98,0.17,281.3959185060435,0.6234898018587339,-0.7818314824680295,-0.7818314824680299,0.6234898018587334
123.0,20,4,1.52,84.57,0.96,0.75,365.1864043128785,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
33.0,17,5,1.52,145.08,1.44,0.79,272.8744839191954,-0.6234898018587338,-0.7818314824680296,-0.9749279121818236,-0.2225209339563146
90.0,1,6,0.7994440767703508,111.12,0.58,0.69,344.2160266777469,0.2225209339563144,0.9749279121818236,-0.7818314824680299,0.6234898018587334
61.5,3,3,0.16,158.61,1.47,0.47,246.30911261452087,0.6234898018587335,0.7818314824680298,0.43388373911755823,-0.900968867902419
33.0,13,8,0.7994440767703508,138.99,0.66,0.42,236.47097644461007,0.2225209339563141,-0.9749279121818237,0.7818314824680296,0.6234898018587337
42.0,23,1,1.23,59.7,0.65,0.37,215.38120471538832,-0.9009688679024193,0.43388373911755795,0.7818314824680298,0.6234898018587336
51.0,20,3,0.7994440767703508,62.05,1.06,0.48,212.51487082161088,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
69.0,22,4,0.36,151.11,0.85,0.01,328.8326081100353,-0.9749279121818238,0.22252093395631334,-0.433883739117558,-0.9009688679024191
51.0,7,1,0.81,119.92,0.76,0.04,276.4271383638833,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
49.0,26,3,0.07,126.37,0.92,0.04,113.95276338411772,-0.4338837391175575,0.9009688679024194,0.43388373911755823,-0.900968867902419
47.0,12,8,0.98,71.65,0.55,0.47,161.9962639303772,0.43388373911755823,-0.900968867902419,0.7818314824680296,0.6234898018587337
31.0,27,5,0.95,127.93,1.3,1.04,310.06986464905435,-0.22252093395631464,0.9749279121818235,-0.9749279121818236,-0.2225209339563146
26.0,0,7,1.04,65.11,0.71,0.56,165.8915830880283,0.0,1.0,-2.4492935982947064e-16,1.0
70.0,3,6,1.12,137.61,1.0,1.27,291.9630779040601,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
56.0,16,6,1.34,178.06,1.18,0.16,323.4664390652452,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
27.0,20,1,0.06,167.98,1.05,0.67,598.2635172022032,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
125.0,17,2,0.35,66.89,1.14,1.09,358.4308296008827,-0.6234898018587338,-0.7818314824680296,0.9749279121818236,-0.22252093395631434
128.0,27,2,0.7994440767703508,118.17,0.74,0.7866666666666666,390.0159626830394,-0.22252093395631464,0.9749279121818235,0.9749279121818236,-0.22252093395631434
44.0,26,6,0.73,92.28,0.76,0.4833333333333333,232.32424925972956,-0.4338837391175575,0.9009688679024194,-0.7818314824680299,0.6234898018587334
0.0,26,8,0.12,132.0,1.12,0.18,236.9514304182416,-0.4338837391175575,0.9009688679024194,0.7818314824680296,0.6234898018587337
6.0,25,8,1.53,195.49,1.16,0.4,220.67116226000445,-0.6234898018587337,0.7818314824680297,0.7818314824680296,0.6234898018587337
100.0,13,3,0.9,132.84,0.9955188679245284,0.43,317.06564074384494,0.2225209339563141,-0.9749279121818237,0.43388373911755823,-0.900968867902419
100.0,20,5,0.7994440767703508,65.19,1.13,0.14,598.2635172022032,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
100.0,20,6,0.77,167.72,1.35,0.28,468.4649909231321,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
127.0,12,0,1.0,104.66,1.08,0.6,378.4197832841729,0.43388373911755823,-0.900968867902419,0.0,1.0
126.0,13,0,0.74,94.74,1.33,0.28,194.20660519936104,0.2225209339563141,-0.9749279121818237,0.0,1.0
125.0,3,5,0.7994440767703508,70.05,1.4,0.82,440.8784792425729,0.6234898018587335,0.7818314824680298,-0.9749279121818236,-0.2225209339563146
50.0,18,6,0.82,119.92,0.9955188679245284,1.22,288.3867257241494,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
123.0,25,5,0.7994440767703508,31.68,1.25,1.05,334.59568461860715,-0.6234898018587337,0.7818314824680297,-0.9749279121818236,-0.2225209339563146
12.0,15,3,0.8,66.58,0.51,1.25,137.50118239747349,-0.22252093395631384,-0.9749279121818237,0.43388373911755823,-0.900968867902419
30.0,11,5,1.34,94.6,0.65,0.94,327.65637315175894,0.6234898018587339,-0.7818314824680295,-0.9749279121818236,-0.2225209339563146
48.0,19,3,0.37,110.6,1.17,0.29,218.79667134615207,-0.900968867902419,-0.4338837391175583,0.43388373911755823,-0.900968867902419
66.0,15,0,0.34,119.92,0.9955188679245284,0.38,295.5350528431766,-0.22252093395631384,-0.9749279121818237,0.0,1.0
118.0,17,7,0.3,141.69,1.09,0.5733333333333334,458.1336416135208,-0.6234898018587338,-0.7818314824680296,-2.4492935982947064e-16,1.0
67.0,21,7,0.71,150.11,1.4,0.7666666666666666,373.4793014161545,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
16.0,5,7,1.02,201.04,1.48,0.96,279.3880580360776,0.9009688679024191,0.4338837391175582,-2.4492935982947064e-16,1.0
1.0,17,6,1.57,117.72,0.69,1.06,125.34462788277284,-0.6234898018587338,-0.7818314824680296,-0.7818314824680299,0.6234898018587334
87.0,23,6,0.48,114.31,1.35,0.77,334.76472454965483,-0.9009688679024193,0.43388373911755795,-0.7818314824680299,0.6234898018587334
74.0,1,3,1.55,144.96,1.23,0.75,344.8829264950318,0.2225209339563144,0.9749279121818236,0.43388373911755823,-0.900968867902419
118.0,0,2,0.06,112.34,0.97,1.18,485.0743828393655,0.0,1.0,0.9749279121818236,-0.22252093395631434
11.0,16,5,0.13,125.67,0.92,1.28,239.13127152596985,-0.433883739117558,-0.9009688679024191,-0.9749279121818236,-0.2225209339563146
104.0,3,6,0.83,114.17,0.55,1.3,404.667586141582,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
113.0,20,0,1.01,129.48,0.96,0.7,338.6513290223545,-0.9749279121818236,-0.2225209339563146,0.0,1.0
6.0,24,6,0.47,72.61,1.03,0.71,149.5205744670022,-0.7818314824680299,0.6234898018587334,-0.7818314824680299,0.6234898018587334
57.5,23,2,0.61,119.92,1.03,0.72,139.26805071907708,-0.9009688679024193,0.43388373911755795,0.9749279121818236,-0.22252093395631434
109.0,14,3,1.01,161.44,0.9955188679245284,0.73,384.4574350311566,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
30.0,21,6,0.56,68.1,0.9955188679245284,0.65,237.3699608045911,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
78.0,6,5,0.3,114.53,1.26,0.82,294.71980437195214,0.9749279121818236,0.22252093395631445,-0.9749279121818236,-0.2225209339563146
50.0,22,3,0.22,119.92,0.65,0.88,278.3039906326018,-0.9749279121818238,0.22252093395631334,0.43388373911755823,-0.900968867902419
43.75,0,6,0.19,125.56,1.06,1.26,183.25231720961585,0.0,1.0,-0.7818314824680299,0.6234898018587334
37.5,20,8,1.06,215.63,0.52,0.46,196.2888568901663,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
31.25,15,6,0.77,166.79,0.84,0.46,72.98690990683095,-0.22252093395631384,-0.9749279121818237,-0.7818314824680299,0.6234898018587334
25.0,11,4,1.48,119.92,0.82,0.46,231.5680180960086,0.6234898018587339,-0.7818314824680295,-0.433883739117558,-0.9009688679024191
93.0,3,3,0.03,171.04,1.47,0.46,448.7761173675291,0.6234898018587335,0.7818314824680298,0.43388373911755823,-0.900968867902419
110.0,19,0,0.64,133.88,1.31,0.02,401.2624528337766,-0.900968867902419,-0.4338837391175583,0.0,1.0
91.66666666666667,17,1,1.45,21.818749999999994,1.04,0.66,129.5958896626166,-0.6234898018587338,-0.7818314824680296,0.7818314824680298,0.6234898018587336
73.33333333333334,20,5,0.95,105.23,1.39,0.81,104.14209556773756,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
55.0,3,6,0.72,66.68,0.53,0.23,598.2635172022032,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
36.66666666666667,21,7,0.59,117.49,1.0,0.48,264.30640788713896,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
18.333333333333343,9,7,1.06,165.62,1.16,0.73,102.55530265708796,0.9009688679024191,-0.43388373911755806,-2.4492935982947064e-16,1.0
0.0,14,0,0.88,133.79,0.69,1.16,195.4472915043949,1.2246467991473532e-16,-1.0,0.0,1.0
109.0,8,1,0.25,119.92,0.94,1.18,434.46077683529165,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
82.0,6,5,0.7994440767703508,188.88,0.88,1.2,307.8954626281371,0.9749279121818236,0.22252093395631445,-0.9749279121818236,-0.2225209339563146
52.0,22,5,0.7994440767703508,121.21,1.49,0.73,346.7452015091272,-0.9749279121818238,0.22252093395631334,-0.9749279121818236,-0.2225209339563146
118.0,8,6,0.7994440767703508,146.32,0.9955188679245284,0.96,465.7745291395024,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334
19.0,25,5,0.83,104.88,1.01,0.63,204.4563471759662,-0.6234898018587337,0.7818314824680297,-0.9749279121818236,-0.2225209339563146
118.0,27,7,1.42,142.25,1.31,0.51,349.60111030487985,-0.22252093395631464,0.9749279121818235,-2.4492935982947064e-16,1.0
121.0,14,3,0.05,143.4,1.28,0.04,452.754704780732,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
85.0,26,3,1.3,50.74,1.34,0.91,231.94171988144848,-0.4338837391175575,0.9009688679024194,0.43388373911755823,-0.900968867902419
74.0,9,2,0.09,105.86,0.66,0.54,307.9489724097196,0.9009688679024191,-0.43388373911755806,0.9749279121818236,-0.22252093395631434
108.0,9,5,0.47,126.23,1.44,1.04,457.7368865187766,0.9009688679024191,-0.43388373911755806,-0.9749279121818236,-0.2225209339563146
20.0,2,1,0.3,64.28,0.87,0.925,134.66164926165294,0.4338837391175581,0.9009688679024191,0.7818314824680298,0.6234898018587336
40.5,19,2,0.76,119.97,0.66,0.81,92.90470564306214,-0.900968867902419,-0.4338837391175583,0.9749279121818236,-0.22252093395631434
61.0,24,3,1.43,85.7,1.24,0.66,233.39049756762572,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419
76.0,26,1,1.26,65.33,0.71,0.51,289.4747874477133,-0.4338837391175575,0.9009688679024194,0.7818314824680298,0.6234898018587336
91.0,10,2,1.58,94.58,1.31,0.61,316.95462440017434,0.7818314824680299,-0.6234898018587335,0.9749279121818236,-0.22252093395631434
35.0,25,2,0.31,80.14,1.01,0.69,157.2088287198072,-0.6234898018587337,0.7818314824680297,0.9749279121818236,-0.22252093395631434
51.0,12,8,0.7994440767703508,119.92,0.82,0.77,368.7289579020882,0.43388373911755823,-0.900968867902419,0.7818314824680296,0.6234898018587337
43.5,13,2,0.7994440767703508,119.92,0.9955188679245284,0.44,142.64521752868384,0.2225209339563141,-0.9749279121818237,0.9749279121818236,-0.22252093395631434
36.0,27,4,0.96,83.22,0.82,0.65,174.50395964086908,-0.22252093395631464,0.9749279121818235,-0.433883739117558,-0.9009688679024191
43.0,14,2,1.53,95.53,0.56,0.86,209.01095770024068,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
24.0,21,6,0.64,146.98,0.51,0.63,181.52489737143668,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
58.0,21,0,0.19,122.33,0.95,0.39,280.5517603637185,-1.0,-1.8369701987210297e-16,0.0,1.0
92.0,13,1,1.54,71.76,0.95,0.43,30.666959127032985,0.2225209339563141,-0.9749279121818237,0.7818314824680298,0.6234898018587336
126.0,23,4,0.38,110.64,1.02,0.6666666666666666,421.0299677455197,-0.9009688679024193,0.43388373911755795,-0.433883739117558,-0.9009688679024191
41.0,20,8,1.52,96.02,0.69,0.9033333333333333,137.35051968296074,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
55.0,16,0,0.48,151.19,0.93,1.14,323.67173753739223,-0.433883739117558,-0.9009688679024191,0.0,1.0
